"x","Status"
2068,"PT INHIB SCRN"
2069,"PT NO SHOW/CANCEL"
2070,"PT NORMAL POOL, 0 MINUTES"
2071,"PT NORMAL POOL, 60MIN"
2072,"PT PROGRESS NOTE"
2073,"PTC"
2074,"PTH - OPERATIVE"
2075,"PTH-REL PEPTIDE (PTHRP)"
2076,"PTHI INTERP"
2077,"PTRL CUSTOM SEQUENCING, FFPE"
2078,"PULMONARY FUNCTION"
2079,"PULMONARY INTERPRETATION"
2080,"PURKINJE CELL/NEURONAL NUCLEAR IGG"
2081,"Q-FEVER AB PHASE 1"
2082,"Q-FEVER AB PHASE 2"
2083,"QC ENTER 'PASS' OR 'FAIL', URINE DRUG SCREEN"
2084,"QC OCCULT BLOOD"
2085,"QC STREP A"
2086,"QC URINE HCG"
2087,"QRS DURATION"
2088,"QT"
2089,"QTC"
2090,"QTCB"
2091,"QUANTIFERON TB GOLD"
2092,"R AXIS"
2093,"RACE"
2094,"RADIOLOGY REPORT"
2095,"RAGWEED, COMMON IGE"
2096,"RAGWEED, WESTERN IGE"
2097,"RAPID FLU A ANTIGEN"
2098,"RAPID FLU B ANTIGEN"
2099,"RAPID RSV"
2100,"RBC"
2101,"RBC CASTS"
2102,"RBC MORPHOLOGY"
2103,"RBC SYNOVIAL FLUID"
2104,"RBC, BODY FLUID"
2105,"RBC, CSF"
2106,"RC DIAGNOSTICS"
2107,"RC EVAL ADULT"
2108,"RC EVAL VENT ADULT"
2109,"RC MEDICAL GAS/HUMIDITY"
2110,"RC TREATMENTS"
2111,"RDW"
2112,"RDW SD"
2113,"REACTIVE LYMPHS (%)"
2114,"REACTIVE LYMPHS %"
2115,"REACTIVE LYMPHS % (SYN FL)"
2116,"REACTIVE LYMPHS %(BF)"
2117,"REACTIVE LYMPHS ABS"
2118,"REASON FOR REFERRAL"
2119,"RED CELL AG PT TYPING"
2120,"RED CELL COMMENTS"
2121,"RED CELL COUNT"
2122,"RED CELLS (UR)"
2123,"REF URINE TIME"
2124,"REF URINE VOLUME"
2125,"REFERRAL LAB NAME"
2126,"REFLEXED IEP"
2127,"RENAL, CAPTOPRIL STRESS TEST"
2128,"RENIN"
2129,"REPOSITION GASTRIC FEED TUBE W/FLUORO"
2130,"RESPIRATORY CARE"
2131,"RESPIRATORY DFA SCREEN"
2132,"RESPIRATORY QUOTIENT (RQ) AT"
2133,"RESPIRATORY QUOTIENT (RQ) BASE"
2134,"RESPIRATORY QUOTIENT (RQ) PEAK"
2135,"RESPIRATORY RATE - AT"
2136,"RESPIRATORY RATE - REST"
2137,"REST SAT"
2138,"RESULT (PARASITOLOGY)"
2139,"RESULT CALLED"
2140,"RETIC ABSOLUTE #"
2141,"RETIC PLATELET %"
2142,"RETIC PLATELET ABSOLUTE NO."
2143,"RETIC PLATELETS SUMMARY"
2144,"RETIC PLT INTERP, ABS NO."
2145,"RETIC. PLATELET %, INTERP."
2146,"RETICULOCYTE COUNT"
2147,"RETINOL (VITAMIN A)"
2148,"RETINYL PALMATATE"
2149,"REVIEWED BY"
2150,"REVIEWED BY PATH-2"
2151,"RH GENOTYPE"
2152,"RH TYPE"
2153,"RH TYPE, BLOOD"
2154,"RHEUMAT. FACT. QUAL"
2155,"RHEUMATOID FACTOR, QUANT"
2156,"RHINOVIRUS PCR"
2157,"RHINOVIRUS/ENTEROVIRUS PCR"
2158,"RIBS 2 VIEWS LEFT"
2159,"RIBS 2 VIEWS RIGHT"
2160,"RIBS 2 VIEWS W PA CHEST LEFT"
2161,"RIBS 2 VIEWS W PA CHEST RIGHT"
2162,"RIBS 3 VIEWS BILATERAL"
2163,"RIBS 4 VIEWS W PA CHEST BILAT"
2164,"RIBS, UNILAT, 2 VIEWS"
2165,"RNP AB"
2166,"ROAB"
2167,"ROCKY MTN SPOTTED FEVER IGG"
2168,"ROTAVIRUS"
2169,"RPR-QUANTITATIVE"
2170,"RPR, SERUM"
2171,"RPT REV'D BY PATHOLOGIST"
2172,"RSV A PCR"
2173,"RSV B PCR"
2174,"RSV PCR"
2175,"RUBELLA IGG AB, SERUM"
2176,"RUBELLA IGG INTERPRETATION"
2177,"RUBELLA IGM AB"
2178,"RV % PRED"
2179,"RV MEASURED"
2180,"RV PRE"
2181,"RV PRE (% REF)"
2182,"RV TAPSE"
2183,"RV TDI S?"
2184,"RV/TLC PRE"
2185,"RV/TLC PRE (% REF)"
2186,"RVSP (MMHG)"
2187,"SACROILIAC JOINTS 1 VIEW"
2188,"SACROILIAC JOINTS 2 VIEWS"
2189,"SACRUM AND COCCYX 1 VIEW"
2190,"SACRUM AND COCCYX 2 VIEWS"
2191,"SALICYLATE"
2192,"SALMONELLA SPECIES"
2193,"SAMPLE ROUTING"
2194,"SAMPLE VOLUME"
2195,"SARCOSINE PLASMA"
2196,"SCAPULA COMPLETE"
2197,"SCAPULA LEFT"
2198,"SCHISTOCYTES"
2199,"SCL-70 AB"
2200,"SCP MA DIGITAL MAMMO SCREEN BILAT W/CAD"
2201,"SEDATION"
2202,"SEDIMENTATION RATE"
2203,"SEE PROGRESS NOTES ON"
2204,"SELENIUM, SERUM"
2205,"SENT TO"
2206,"SER ELECT COMMENTS"
2207,"SERINE PLASMA"
2208,"SERINE PROTEASE 3"
2209,"SERINE SIN QT PLASMA"
2210,"SEX HORMONE BIND GLOBULIN"
2211,"SEX HORMONE BINDING GLOBULIN"
2212,"SEX HORMONE BINDING GLOBULIN, SERU"
2213,"SHELL VIAL RESULTS"
2214,"SHIGELLA SPECIES"
2215,"SHOULDER 2 VIEW BILATERAL"
2216,"SHOULDER 2 VIEWS LEFT"
2217,"SHOULDER 2 VIEWS RIGHT"
2218,"SHOULDER 3+ VIEW BILATERAL"
2219,"SHOULDER 3+ VIEWS LEFT"
2220,"SHOULDER 3+ VIEWS RIGHT"
2221,"SHOULDER, 2 VIEWS"
2222,"SHOULDER, 3 VIEWS"
2223,"SIROLIMUS, WHOLE BLOOD"
2224,"SITE"
2225,"SKULL 2 VIEWS"
2226,"SKULL 2 VIEWS WO STEREO"
2227,"SKULL 2V"
2228,"SLIDE REVIEW"
2229,"SM AB"
2230,"SM BOWEL FOLLOW THRU ONLY"
2231,"SMALL LDL PARTICLE NUMBER"
2232,"SMALL LDL-P"
2233,"SMEAR PREPARATION"
2234,"SMEAR REVIEW"
2235,"SMITH AB, IGG"
2236,"SODIUM"
2237,"SODIUM CONC, URINE"
2238,"SODIUM, POC"
2239,"SODIUM, URINE"
2240,"SODIUM, WHL BLD, POC"
2241,"SODIUM, WHOLE BLOOD"
2242,"SOURCE"
2243,"SOURCE (LIPIDS)"
2244,"SOURCE (PARASITOLOGY)"
2245,"SOURCE (URINALYSIS)"
2246,"SOURCE (VIRAL)"
2247,"SOURCE BODY SITE"
2248,"SOURCE, INF SER/PCR"
2249,"SPE REVIEWED BY"
2250,"SPEC GRAV, BODY FLUID"
2251,"SPEC QUALITY"
2252,"SPECIFIC GRAVITY (UR)"
2253,"SPECIFIC GRAVITY, RANDOM UR POC"
2254,"SPECIFIC GRAVITY, URINE"
2255,"SPECIMEN"
2256,"SPECIMEN COLLECTED, HELD"
2257,"SPECIMEN PH"
2258,"SPECIMEN SEQUENCE"
2259,"SPECIMEN SOURCE"
2260,"SPECIMEN SOURCE - MTXATE"
2261,"SPECIMEN TYPE"
2262,"SPECIMEN TYPE (CMV)"
2263,"SPECIMEN TYPE (MICRO)"
2264,"SPECIMEN TYPE SUBMITTED"
2265,"SPECIMEN TYPE(RSV)"
2266,"SPECIMEN VOLUME"
2267,"SPHEROCYTES"
2268,"SPINAL TAP & ASPIRATION"
2269,"SPINE CERV 4 VIEWS"
2270,"SPINE CERVICAL 1 VIEW"
2271,"SPINE CERVICAL 2 VIEW FLEX/EXT"
2272,"SPINE CERVICAL 2 VIEWS"
2273,"SPINE ENTR SRVY STDY AP & LAT"
2274,"SPINE LUMBOSACRAL 1 VIEW"
2275,"SPINE LUMBOSACRAL 2 VIEWS"
2276,"SPINE LUMBOSACRAL 3 VIEWS"
2277,"SPINE LUMBOSACRAL, 1 VIEW PORT"
2278,"SPINE THORACIC 1 VIEW"
2279,"SPINE THORACIC 2 VIEWS"
2280,"SPINE THORACIC 2 VWS + SWIMR"
2281,"SPINE THORACIC 3 VIEWS"
2282,"SPINE THORACOLUMBAR 2 VIEWS"
2283,"SPINE, CERVICAL, 1 VIEW PORT."
2284,"SPINE, CERVICAL, 3 VIEWS"
2285,"SPINE, ENTIRE 36 , 2 VIEW"
2286,"SPINE, LUMBOSACRAL, 2 VIEWS"
2287,"SPINE, LUMBOSACRAL, 4 VIEW"
2288,"SPLIT FAT"
2289,"SPO2 AT"
2290,"SPO2 BASE"
2291,"SPO2 PEAK"
2292,"SQUAMOUS EPITHELIAL (UR)"
2293,"SSA 52 (RO) AB, IGG"
2294,"SSA AB"
2295,"SSA60RO"
2296,"SSB (LA) AB, IGG"
2297,"SSB AB"
2298,"STAGE"
2299,"STATUS OF UNIT"
2300,"STOMATOCYTES"
2301,"STOOL CULTURE MASTER"
2302,"STOOL DATE COLLECTION"
2303,"STOOL TIME COLLECTION"
2304,"STOOL WEIGHT"
2305,"STREP GROUP B ANTIGEN"
2306,"STREPTOCOCCUS PNEUMONIA AG, URINE"
2307,"STRONGYLOIDES AB, IGG"
2308,"SUBSTANCE P, PLASMA"
2309,"SURG PATH - PRODUCTS OF CONCEPTION"
2310,"SURGICAL PATHOLOGY"
2311,"SWEAT CHLORIDE"
2312,"SYMPTOMS"
2313,"SYNOVIAL CELLS %"
2314,"SYNOVIAL FLUID SOURCE"
2315,"SYNOVIAL VISCOSITY"
2316,"SYSTOLIC BP"
2317,"SYSTOLIC BP - AT"
2318,"T AXIS"
2319,"T CELL QUANT, INTERP"
2320,"T. BIPOLARIS"
2321,"T3 TOTAL"
2322,"T3 TOTAL, SERUM"
2323,"TACROLIMUS (FK506)"
2324,"TARGET CELLS"
2325,"TAURINE PLASMA"
2326,"TAURINE SIN QT PLASMA"
2327,"TB AG"
2328,"TB AG-NIL"
2329,"TCO2, POC"
2330,"TEAR DROP CELLS"
2331,"TEST NAME"
2332,"TEST REQUESTED"
2333,"TEST RESULT"
2334,"TESTOST % FREE, ADULT MALE"
2335,"TESTOST FREE CALC, ADULT MALE"
2336,"TESTOST, FREE FEMALE/CHILD"
2337,"TESTOST, TOTAL FEMALE/CHILD"
2338,"TESTOSTERONE (% FREE)"
2339,"TESTOSTERONE (FREE)"
2340,"TESTOSTERONE (TOTAL)"
2341,"TESTOSTERONE, ADULT MALE"
2342,"TESTOSTERONE, FREE+ TOTAL"
2343,"TESTOSTERONE, SERUM"
2344,"TETANUS AB"
2345,"THEOPHYLLINE"
2346,"THERMACTINOMYCES VULGARIS"
2347,"THREONINE PLASMA"
2348,"THREONINE SIN QT PLASMA"
2349,"THROMBIN TIME"
2350,"THYROGLOBULIN (TG-ICMA)"
2351,"THYROGLOBULIN (TG-RIA)"
2352,"THYROGLOBULIN AB"
2353,"THYROGLOBULIN, SERUM"
2354,"THYROID PEROXIDASE AB, SERUM"
2355,"THYROID STIMULATING IMMUNOGLOBULIN"
2356,"THYROXINE (T4) TOTAL"
2357,"TIBIA & FIBULA 1 VIEW LT"
2358,"TIBIA & FIBULA 2 VIEWS BIL"
2359,"TIBIA AND FIBULA 2 VIEWS LT"
2360,"TIBIA AND FIBULA 2 VIEWS RT"
2361,"TIBIA AND FIBULA, 2 VIEWS"
2362,"TIDAL VOL (VT) L BASE"
2363,"TIDAL VOL (VT) L PEAK"
2364,"TIME"
2365,"TIME - PTH"
2366,"TIME AFTER DOSE GIVEN"
2367,"TIME COLLECTION, PAR"
2368,"TISSUE TRANSGLUTAMINASE IGA AB"
2369,"TLC % PRED"
2370,"TLC MEASURED"
2371,"TLC PRE"
2372,"TLC PRE (% REF)"
2373,"TOBRAMYCIN"
2374,"TOBRAMYCIN, PEAK"
2375,"TOBRAMYCIN, RANDOM"
2376,"TOBRAMYCIN, TROUGH"
2377,"TOE 2 VIEWS LEFT"
2378,"TOE 2 VIEWS RIGHT"
2379,"TOE 3+ VIEWS LEFT"
2380,"TOTAL (ACYL + FREE) CARNITINE"
2381,"TOTAL BILI COMMENTS"
2382,"TOTAL BILIRUBIN"
2383,"TOTAL CELL COUNTED, BFL"
2384,"TOTAL CELL COUNTED, CSF"
2385,"TOTAL CELLS COUNTED"
2386,"TOTAL CHOLESTEROL"
2387,"TOTAL CHOLESTEROL - LIPID LAB"
2388,"TOTAL CO2 ART, POC"
2389,"TOTAL CO2 ARTERIAL, POC CCL INTRAPROC"
2390,"TOTAL CO2, ARTERIAL"
2391,"TOTAL CO2, MIXED"
2392,"TOTAL CO2, VENOUS"
2393,"TOTAL HEMOGLOBIN"
2394,"TOTAL IRON BINDING CAPACITY"
2395,"TOTAL PROTEIN"
2396,"TOTAL PROTEIN, CSF"
2397,"TOTAL PROTEIN, SERUM - SPEP"
2398,"TOTAL RESULTS FOR, URINE"
2399,"TOTAL RESULTS PER, URINE"
2400,"TOTAL T CELLS - CD2"
2401,"TOTAL T CELLS - CD3"
2402,"TOTAL TRIGLYCERIDE - LIPID LAB"
2403,"TOTAL TRIGLYCERIDES"
2404,"TOTAL VOLUME, URINE"
2405,"TOXIC GRANULATION"
2406,"TOXO IGG INTERPRETATION"
2407,"TOXOPLASM IGG AB, CSF"
2408,"TOXOPLASMOSIS BY PCR"
2409,"TOXOPLASMOSIS IGG"
2410,"TPU/CRU FINAL"
2411,"TRANSFERRIN"
2412,"TRANSFERRIN, SERUM"
2413,"TRANSFUSION REACTION FINDINGS"
2414,"TRANSFUSION RXN INTERPRETATION"
2415,"TRANSFUSION RXN RECOMMENDATION"
2416,"TRANSFUSION SVCS, MISC TEST"
2417,"TREATMENT DECISION"
2418,"TREATMENT DECISION DETAILS"
2419,"TREATMENT UPDATE"
2420,"TREE MIX IGE"
2421,"TRICHOMONAS - CHH"
2422,"TRICHOMONAS (UR)"
2423,"TRICHOMONAS VAGINALIS DNA PROBE"
2424,"TRICYCLIC ANTIDEPRESSANTS, UR"
2425,"TRICYCLIC ANTIDEPRESSANTS, UR CNF"
2426,"TRIGLYCERIDE"
2427,"TRIGLYCERIDE BODY FLUID"
2428,"TRIGLYCERIDES"
2429,"TRIMETHOPRIM/SULFA"
2430,"TRIPLE P04 CRYSTALS (UR)"
2431,"TRISOMY 18 AGE RELATED RISK"
2432,"TROPONIN I, PLASMA"
2433,"TROPONIN T"
2434,"TROPONIN, POC"
2435,"TRYPTASE, SERUM"
2436,"TSH"
2437,"TSH RECEPTOR ANTIBODY"
2438,"TTG IGA"
2439,"TUMOR LOCALIZATION ECT"
2440,"TUMOR MARKER AFP, CSF"
2441,"TYPE II RBC"
2442,"TYPE III RBC"
2443,"TYPE OF BODY FLUID"
2444,"TYPE OF FLUID"
2445,"TYROSINE SIN QT PLASMA"
2446,"TYROSINE, PLASMA"
2447,"U1 AB, IGG"
2448,"UA CLUE CELLS (UR)"
2449,"UA CULT REFLEX?"
2450,"UA EPITHELIAL CELL"
2451,"UA RBC CAST"
2452,"UA WBC CAST"
2453,"UGI W AIR W KUB W SMALL BOWEL"
2454,"UGI W AIR WO KUB"
2455,"UGI W KUB"
2456,"UGI W SMALL BOWEL W MX SERIAL"
2457,"UGI W/ FOOD"
2458,"UNIT ABO"
2459,"UNIT RH"
2460,"UNSATURATED IRON BIND CAPACITY"
2461,"UPE REVIEWED BY"
2462,"UPPER GI, W/SBFT"
2463,"UR PROT CONC-UPEP"
2464,"UREA NITRO CONC, URINE"
2465,"UREA NITROGEN, SERUM"
2466,"UREA NITROGEN, URINE"
2467,"URETHROCYSTOGRAPHY, RETROGRADE"
2468,"URIC ACID CONC, URINE"
2469,"URIC ACID CRYSTALS (UR)"
2470,"URIC ACID, PLASMA"
2471,"URIC ACID, URINE"
2472,"URINE COLLECTION"
2473,"URINE CREATININE (TOTAL)"
2474,"URINE CULTURE"
2475,"URINE CULTURE OHSU"
2476,"URINE ELECTOPHORESIS CMNT"
2477,"URINE ELECTROPHORESIS INTERP"
2478,"URINE FREE CORTISOL"
2479,"URINE HCG"
2480,"URINE INTERVAL"
2481,"URINE RESULTS REPORT PER"
2482,"URINE VOLUME"
2483,"URINE VOLUME - UCM"
2484,"URINE VOLUME SPOT"
2485,"URINE, MICROSCOPIC"
2486,"UROBILINOGEN"
2487,"UROBILINOGEN (U)"
2488,"UROBILINOGEN (UA DIP)"
2489,"UROBILINOGEN (UR)"
2490,"URR"
2491,"US 3D RENDERING W INTERPRETATION AND REPORTING"
2492,"US ABDOMEN COMP W/ DOPPLER"
2493,"US ABDOMEN COMPLETE"
2494,"US ABDOMEN LIMITED"
2495,"US ABDOMEN W/ PARACENTESIS INITIAL & GUIDANCE"
2496,"US ABS DRAIN RETROPERITONEAL"
2497,"US AORTA"
2498,"US APPENDIX"
2499,"US ASPIRATION BREAST CYST LT W/ US & GUIDANCE"
2500,"US ASPIRATION BREAST LT"
2501,"US ASPIRATION BREAST RT"
2502,"US AXILLA LEFT SOFT TISSUE"
2503,"US AXILLA RIGHT SOFT TISSUE"
2504,"US BIOPSY ABD OR RETRO"
2505,"US BIOPSY ABD OR RETROPERITONEAL MASS PERC W/ GUIDANCE"
2506,"US BIOPSY BREAST NEEDLE CORE LT W/ US, GUIDE & CLIP"
2507,"US BIOPSY BREAST NEEDLE CORE RT W/ US, GUIDE & CLIP"
2508,"US BIOPSY FNA BREAST LT"
2509,"US BIOPSY FNA BREAST LT W/ US & GUIDANCE"
2510,"US BIOPSY FNA BREAST RT"
2511,"US BIOPSY FNA BREAST RT W/US & GUIDANCE"
2512,"US BIOPSY LIVER"
2513,"US BIOPSY LIVER W/ US & GUIDANCE"
2514,"US BIOPSY PERC VACUUM BREAST R W/US & GUIDE"
2515,"US BIOPSY RENAL RT"
2516,"US BIOPSY THYROID"
2517,"US BLADDER"
2518,"US BREAST BILATERAL"
2519,"US BREAST LEFT"
2520,"US BREAST LEFT PREOP LOCALIZATION EA DD"
2521,"US BREAST LT PREOP LOCALIZATION W/US, GUIDE & MAMM"
2522,"US BREAST RIGHT"
2523,"US BREAST RIGHT PREOP LOCALIZATION EA ADD"
2524,"US BREAST RT PREOP LOCALIZATION W/ US, GUIDE & MAMM"
2525,"US BREAST UNILATERAL"
2526,"US BRST LT PREOP LOCALIZATION"
2527,"US BRST RT PREOP LOCALIZATION"
2528,"US BX BREAST NEEDLE CORE LT"
2529,"US BX BREAST NEEDLE CORE RT"
2530,"US BX PELVIC ORGAN"
2531,"US CHEST"
2532,"US DOPPLER ABDOMEN COMP"
2533,"US DOPPLER ABDOMEN LTD"
2534,"US DOPPLER CAROTID BILATERAL"
2535,"US DOPPLER KIDNEY BILATERAL"
2536,"US DOPPLER LOWER EXT BILAT"
2537,"US DOPPLER LOWER EXT LT"
2538,"US DOPPLER LOWER EXT RT"
2539,"US DOPPLER OB CORD"
2540,"US DOPPLER PELVIS COMP"
2541,"US DOPPLER PELVIS LTD"
2542,"US DOPPLER SCROTUM"
2543,"US DOPPLER SOFT TISSUE FACE"
2544,"US DOPPLER SOFT TISSUE MISC"
2545,"US DOPPLER UPPER EXT LT"
2546,"US DOPPLER UPPER EXT RT"
2547,"US FLUID ASPIRATION"
2548,"US FNA AXILLA LT COMBO"
2549,"US FNA AXILLA RT COMBO"
2550,"US FNA TISS THYROID/PROSTATE"
2551,"US GUIDANCE"
2552,"US GUIDANCE AMNIOCENTESIS"
2553,"US GUIDANCE EA ADD LOCATION"
2554,"US GUIDANCE INTRAOPERATIVE"
2555,"US GUIDANCE NEEDLE PLC EA ADD"
2556,"US HERNIA"
2557,"US HYSTEROSONOGRAPHY"
2558,"US KIDNEY & BLADDER"
2559,"US KIDNEY BILATERAL"
2560,"US KIDNEY BILATERAL W/ DOPPLER"
2561,"US KIDNEY COMPLETE"
2562,"US KIDNEY LEFT"
2563,"US KIDNEY RIGHT"
2564,"US KIDNEY TRANSPLANT"
2565,"US KIDNEY TRANSPLANT LEFT"
2566,"US KIDNEY TRANSPLANT RIGHT"
2567,"US LIVER"
2568,"US LIVER W/ DOPPLER"
2569,"US LOWER EXT NON-VASULAR LT"
2570,"US LOWER EXT NON-VASULAR RT"
2571,"US PANCREAS"
2572,"US PELVIS AND TRANSVAGINAL"
2573,"US PELVIS COMPLETE"
2574,"US PELVIS LMT"
2575,"US PELVIS W/ TRANSVAGINAL AND DOPPLER"
2576,"US PERC PL LO C"
2577,"US PORT ABD LTD (ONE ORGAN)"
2578,"US PORT BLADDER"
2579,"US PORT DPLR PELVIS CMPLT"
2580,"US PORT KIDNEY & BLADDER"
2581,"US PORT KIDNEY BILAT LTD"
2582,"US PORT LWR EXT NON-VASULAR RT"
2583,"US PORT SCROTUM & CONTENTS"
2584,"US PORT THORACENTESIS ASPIRATION"
2585,"US PREG FETAL AGE FOLLOW UP"
2586,"US PREG UTERUS <14 WKS COMP"
2587,"US PREG UTERUS 15+ WKS COMP"
2588,"US PREG UTERUS FETAL DETAIL"
2589,"US PREG UTERUS FETL DETAIL LTD"
2590,"US PREG UTERUS T-VAG REAL TME"
2591,"US PREGNANT UTERUS LIMITED"
2592,"US SCROTUM & CONTENTS"
2593,"US SCROTUM W/ DOPPLER"
2594,"US SOFT TIS MISC US AT PVLN"
2595,"US SOFT TISSUE HEAD & NECK"
2596,"US THORACENTESIS ASPIRATION"
2597,"US THORACENTESIS ASPIRATION W/ US & GUIDE"
2598,"US THY CLINIC, DOP THYROID"
2599,"US THY CLINIC, DOP TISUE MISC"
2600,"US THY CLINIC, NECK PARATHY"
2601,"US THY CLINIC, NECK SOFT TISU"
2602,"US THY CLINIC, NECK THYROID"
2603,"US THY CLINIC, THYROID FNA"
2604,"US THY CLINIC, THYROID FNA W/US & GUIDANCE"
2605,"US TRANSVAGINAL"
2606,"US UPPER EXT NON-VASULAR LT"
2607,"US UPPER EXT NON-VASULAR RT"
2608,"US, LIVER BIOPSY SUPR & INTERP"
2609,"US, PARACENTESIS SUPR & INTERP"
2610,"VACUOLATED NEUTS"
2611,"VALID"
2612,"VALINE PLASMA"
2613,"VALINE SIN QT PLASMA"
2614,"VALPROIC ACID"
2615,"VALPROIC ACID, TOTAL"
2616,"VANCOMYCIN"
2617,"VANCOMYCIN, PEAK"
2618,"VANCOMYCIN, RANDOM"
2619,"VANCOMYCIN, TROUGH"
2620,"VARICELLA ZOSTER BY PCR"
2621,"VARICELLA ZOSTER IGG"
2622,"VASC LAB ABDOMINAL DUPLEX COMPLETE ARTERY VEIN"
2623,"VASC LAB ABDOMINAL DUPLEX LTD ARTERY VEIN"
2624,"VASC LAB ANKLE BRACH INDICS WITH WAVE FORM BILATERAL"
2625,"VASC LAB AORTA DUPLEX (AAA, OTHER) COMPLETE"
2626,"VASC LAB ARTERY DUPLEX LOWER EXTREMITY BILATERAL COMPLETE"
2627,"VASC LAB ARTERY DUPLEX LOWER EXTREMITY LEFT"
2628,"VASC LAB ARTERY DUPLEX LOWER EXTREMITY RIGHT"
2629,"VASC LAB ARTERY DUPLEX UPPER EXTREMITY LEFT"
2630,"VASC LAB ARTERY DUPLEX UPPER EXTRIMITY RIGHT"
2631,"VASC LAB ATRER DUPLEX LOWER EXTREMITY LTD BILATERAL"
2632,"VASC LAB ATRER DUPLEX UPPER EXTREMITY BILAT COMPLETE"
2633,"VASC LAB CAROTID DUPLEX COMPLETE BILATERAL"
2634,"VASC LAB CAROTID DUPLEX LEFT"
2635,"VASC LAB CAROTID DUPLEX RIGHT"
2636,"VASC LAB CHRONIC VENOUS STUDY BILATERAL"
2637,"VASC LAB HEMODIALYSIS GRAFT DUPLEX LEFT"
2638,"VASC LAB HEMODIALYSIS GRAFT DUPLEX RIGHT"
2639,"VASC LAB MESENTERIC & CELIAC DUPLEX"
2640,"VASC LAB PERIPH ARTERY REST LOWER EXTREMITY BILATERAL"
2641,"VASC LAB PERIPH ARTERY W EXERCISE LOWER EXTREMITY BILATERAL"
2642,"VASC LAB PORTABLE ABDOMINAL DUPLEX LTD ARTERY VEIN"
2643,"VASC LAB PORTABLE ANKLE BRACH INDICS WITH WAVE FORM BILATERAL"
2644,"VASC LAB PORTABLE ARTERY DUPLEX UPPER EXTRIMITY RIGHT"
2645,"VASC LAB PORTABLE ATRER DUPLEX UPPER EXTREMITY BILAT COMPLETE"
2646,"VASC LAB PORTABLE CAROTID DUPLEX LTD BILATERAL"
2647,"VASC LAB PORTABLE HEMODIALYSIS GRAFT DUPLEX LEFT"
2648,"VASC LAB PORTABLE HEMODIALYSIS GRAFT DUPLEX RIGHT"
2649,"VASC LAB PORTABLE MESENTERIC & CELIAC DUPLEX"
2650,"VASC LAB PORTABLE PORTAL / HEPATIC DUPLEX"
2651,"VASC LAB PORTABLE VENOUS DUPLEX LOWER EXTREMITY BILATERAL COMPLETE"
2652,"VASC LAB PORTABLE VENOUS DUPLEX LOWER EXTREMITY LEFT"
2653,"VASC LAB PORTABLE VENOUS DUPLEX LOWER EXTREMITY LTD BILATERAL"
2654,"VASC LAB PORTABLE VENOUS DUPLEX LOWER EXTREMITY RIGHT"
2655,"VASC LAB PORTABLE VENOUS DUPLEX UPPER EXTREMITY BILATERAL COMPLETE"
2656,"VASC LAB PORTABLE VENOUS DUPLEX UPPER EXTREMITY LEFT"
2657,"VASC LAB PORTABLE VENOUS DUPLEX UPPER EXTREMITY RIGHT"
2658,"VASC LAB PORTAL/HEPATIC DUPLEX"
2659,"VASC LAB RENAL DUPLEX COMPLETE"
2660,"VASC LAB RENAL TRANSPLANT EXAM"
2661,"VASC LAB TOES, DIGITS BILATEAL"
2662,"VASC LAB VEIN MAPPING LOWER EXTREMITY BILATERAL"
2663,"VASC LAB VEIN MAPPING UPPER EXTREMITY BILATERAL"
2664,"VASC LAB VEIN MAPPING UPPER EXTREMITY RIGHT"
2665,"VASC LAB VENOUS DUPLEX LOWER EXTREMITY BILATERAL COMPLETE"
2666,"VASC LAB VENOUS DUPLEX LOWER EXTREMITY LEFT"
2667,"VASC LAB VENOUS DUPLEX LOWER EXTREMITY LTD BILATERAL"
2668,"VASC LAB VENOUS DUPLEX LOWER EXTREMITY RIGHT"
2669,"VASC LAB VENOUS DUPLEX UPPER EXTREMITY BILATERAL COMPLETE"
2670,"VASC LAB VENOUS DUPLEX UPPER EXTREMITY LEFT"
2671,"VASC LAB VENOUS DUPLEX UPPER EXTREMITY LTD BILATERAL"
2672,"VASC LAB VENOUS DUPLEX UPPER EXTREMITY RIGHT"
2673,"VASC LAB VENOUS DUPLEX/VEIN MAPPING/ART DUPLEX UE"
2674,"VASCULAR BONE FLOW"
2675,"VASOACTIVE INTESTINAL PEPTIDE"
2676,"VC PRE"
2677,"VC PRE (% REF)"
2678,"VCO2 (L/M) AT"
2679,"VCO2 (L/M) BASE"
2680,"VCO2 (L/M) PEAK"
2681,"VD/VT (EST) AT"
2682,"VD/VT (EST) BASE"
2683,"VD/VT (EST) PEAK"
2684,"VDRL TITER, CSF"
2685,"VDRL, CSF"
2686,"VE MAX (L/M) BTPS % REF"
2687,"VE MAX (L/M) BTPS AT"
2688,"VE MAX (L/M) BTPS BASE"
2689,"VE MAX (L/M) BTPS PEAK"
2690,"VE/VCO2 PEAK"
2691,"VENOGRAM EXTREMITY, UNI"
2692,"VENOGRAM UPPER EXTREM W/CATH PL"
2693,"VENTRICULAR RATE"
2694,"VIBRIO (CHOLERAE/PARAHEMOLYTICUS)"
2695,"VIDEO VIEWED"
2696,"VIP, PLASMA"
2697,"VIRAL FINAL RESULT"
2698,"VISCERAL, 2 VESSELS"
2699,"VISCERAL, 3 VESSELS"
2700,"VISCOSITY, SERUM"
2701,"VIT D2 25-HYDROXY LEVEL"
2702,"VIT D3 25-HYDROXY LEVEL"
2703,"VITAMIN B1, WHOLE BLOOD"
